"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.502113192E1,2.559677124E-2,2.366578674E-1,9.820627899E0,9.823512329E0
2.503116292E1,1.362167358E-2,2.406994629E-1,9.904603271E0,9.907536916E0
2.504119492E1,-2.245330811E-3,2.429447937E-1,9.794432373E0,9.797445214E0
2.505122692E1,5.239105225E-3,2.514770508E-1,9.734107819E0,9.737357094E0
2.506125792E1,1.871109009E-2,2.520758057E-1,9.856253815E0,9.859494489E0
2.507128992E1,1.242416382E-2,2.615061951E-1,9.866881714E0,9.870354330E0
2.508132192E1,1.122665405E-2,2.549198914E-1,9.753118286E0,9.756455632E0
2.509135292E1,2.829116821E-2,2.634521484E-1,9.780810699E0,9.784399080E0
2.510138492E1,4.490661621E-2,2.606080627E-1,9.903405762E0,9.906935896E0
2.511141692E1,-3.293151855E-3,2.564167786E-1,9.808353424E0,9.811705117E0
2.512144892E1,1.302291870E-2,2.537223816E-1,9.737700348E0,9.741013947E0
2.513147992E1,5.523513794E-2,2.519261169E-1,9.850715332E0,9.854091041E0
2.514151192E1,3.143463135E-2,2.493814087E-1,9.876162415E0,9.879360468E0
2.515154392E1,1.871109009E-2,2.526745605E-1,9.759554901E0,9.762843152E0
2.516157492E1,2.814147949E-2,2.544708252E-1,9.789792023E0,9.793139190E0
2.517160692E1,5.628295898E-2,2.498304749E-1,9.906998291E0,9.910307673E0
2.518163892E1,1.107696533E-2,2.429447937E-1,9.816286926E0,9.819299053E0
2.519166992E1,7.484436035E-3,2.520758057E-1,9.739945679E0,9.743209946E0
2.520170263E1,3.457809448E-2,2.622546387E-1,9.858349457E0,9.861897746E0
2.521173463E1,3.622467041E-2,2.481838989E-1,9.875264282E0,9.878448872E0
2.522176663E1,2.095642090E-3,2.490820312E-1,9.736802216E0,9.739987866E0
2.523179763E1,4.490661621E-3,2.525248718E-1,9.750274200E0,9.753544789E0
2.524182962E1,2.634521484E-2,2.429447937E-1,9.881551208E0,9.884572349E0
2.525186163E1,9.580078125E-3,2.564167786E-1,9.803563385E0,9.806920841E0
2.526189263E1,-2.395019531E-3,2.468367004E-1,9.726174316E0,9.729306292E0
2.527192463E1,3.517684937E-2,2.459385681E-1,9.820777588E0,9.823919565E0
2.528195663E1,3.921844482E-2,2.399510193E-1,9.834399261E0,9.837404303E0
2.529198863E1,1.362167358E-2,2.492317200E-1,9.735754395E0,9.738953518E0
2.530201963E1,2.649490356E-2,2.565664673E-1,9.824669495E0,9.828054691E0
2.531205162E1,4.475692749E-2,2.559677124E-1,9.802515564E0,9.805959108E0
2.532208363E1,1.451980591E-2,2.600093079E-1,9.790540466E0,9.794003180E0
2.533211463E1,-4.191284180E-3,2.366578674E-1,9.806557159E0,9.809413226E0
2.534214663E1,1.751358032E-2,2.255809021E-1,9.841584320E0,9.844184852E0
2.535217863E1,3.083587646E-2,2.465373230E-1,9.793983307E0,9.797134301E0
2.536220963E1,-8.981323242E-3,2.344125366E-1,9.764943695E0,9.767761016E0
2.537224162E1,2.380050659E-2,2.356100464E-1,9.808353424E0,9.811211722E0
2.538227363E1,4.580474854E-2,2.507286072E-1,9.835746460E0,9.839048294E0
2.539230563E1,7.634124756E-3,2.562670898E-1,9.807155914E0,9.810506523E0
2.540233663E1,4.041595459E-3,2.580633545E-1,9.752369843E0,9.755784467E0
2.541236863E1,2.544708252E-2,2.561174011E-1,9.806557159E0,9.809934098E0
2.542240063E1,3.308120728E-2,2.552192688E-1,9.883347473E0,9.886697554E0
2.543243163E1,1.975891113E-2,2.520758057E-1,9.821675720E0,9.824929851E0
2.544246362E1,2.230361938E-2,2.490820312E-1,9.759854279E0,9.763057659E0
2.545249563E1,4.849914551E-2,2.478845215E-1,9.844129028E0,9.847368950E0
2.546252663E1,2.424957275E-2,2.481838989E-1,9.875863037E0,9.879010781E0
2.547255863E1,-7.185058594E-3,2.523751831E-1,9.743388519E0,9.746659156E0
2.548259063E1,2.559677124E-2,2.607577515E-1,9.758058014E0,9.761574976E0
2.549262263E1,4.385879517E-2,2.424957275E-1,9.880952454E0,9.884024947E0
2.550265362E1,7.484436035E-4,2.570155334E-1,9.818831635E0,9.822194878E0
2.551268562E1,4.790039062E-3,2.492317200E-1,9.733209686E0,9.736401296E0
2.552271763E1,2.948867798E-2,2.366578674E-1,9.816586304E0,9.819482837E0
2.553274863E1,2.484832764E-2,2.538720703E-1,9.892777863E0,9.896066001E0
2.554278063E1,-1.511856079E-2,2.469863892E-1,9.786049805E0,9.789177781E0
2.555281263E1,1.586700439E-2,2.415975952E-1,9.751172333E0,9.754177722E0
2.556284463E1,3.742218018E-2,2.544708252E-1,9.889185333E0,9.892529625E0
2.557287562E1,1.362167358E-2,2.414479065E-1,9.866133270E0,9.869096633E0
2.558290763E1,4.640350342E-3,2.454895020E-1,9.740694122E0,9.743788206E0
2.559293963E1,2.380050659E-2,2.564167786E-1,9.803114319E0,9.806496131E0
2.560297063E1,4.311035156E-2,2.378553772E-1,9.901160431E0,9.904110842E0
2.561300263E1,1.272354126E-2,2.571652222E-1,9.798174591E0,9.801557078E0
2.562303463E1,1.616638184E-2,2.535726929E-1,9.740095367E0,9.743408963E0
2.563306563E1,4.296066284E-2,2.598596191E-1,9.877359924E0,9.880871000E0
2.564309762E1,1.377136230E-2,2.454895020E-1,9.883946228E0,9.887003984E0
2.565312963E1,-8.981323242E-4,2.526745605E-1,9.771380310E0,9.774646715E0
2.566316163E1,3.263214111E-2,2.351609802E-1,9.817185059E0,9.820055398E0
2.567319263E1,3.532653809E-2,2.490820312E-1,9.938432922E0,9.941616507E0
2.568322463E1,5.538482666E-3,2.484832764E-1,9.837542725E0,9.840681962E0
2.569325663E1,4.640350342E-3,2.418969727E-1,9.745035095E0,9.748037992E0
2.570328762E1,2.844085693E-2,2.429447937E-1,9.865085449E0,9.868117448E0
2.571331963E1,2.095642090E-2,2.634521484E-1,9.883646851E0,9.887179642E0
2.572335163E1,-8.981323242E-3,2.580633545E-1,9.730215912E0,9.733641613E0
2.573338363E1,1.541793823E-2,2.618055725E-1,9.726024628E0,9.729559853E0
2.574341463E1,4.535568237E-2,2.642005920E-1,9.869725800E0,9.873365508E0
2.575344663E1,4.490661621E-4,2.371069336E-1,9.829758911E0,9.832618174E0
2.576347862E1,4.640350342E-3,2.471360779E-1,9.728419647E0,9.731559310E0
2.577350962E1,2.993774414E-2,2.589614868E-1,9.833950195E0,9.837404829E0
2.578354163E1,3.996688843E-2,2.577639771E-1,9.921218719E0,9.924647122E0
2.579357363E1,-1.047821045E-3,2.395019531E-1,9.801018677E0,9.803944583E0
2.580360563E1,1.272354126E-2,2.477348328E-1,9.763147430E0,9.766298285E0
2.581363663E1,4.206253052E-2,2.426454163E-1,9.888736267E0,9.891802213E0
2.582366863E1,7.933502197E-3,2.450404358E-1,9.848170624E0,9.851221873E0
2.583370062E1,-8.382568359E-3,2.433938599E-1,9.711355133E0,9.714408338E0
2.584373163E1,3.622467041E-2,2.516267395E-1,9.785151672E0,9.788453478E0
2.585376363E1,4.161346436E-2,2.490820312E-1,9.869426422E0,9.872656757E0
2.586379563E1,3.592529297E-3,2.613565063E-1,9.759854279E0,9.763353710E0
2.587382663E1,2.724334717E-2,2.601589966E-1,9.721384277E0,9.724902939E0
2.588385863E1,5.448669434E-2,2.441423035E-1,9.875413971E0,9.878581647E0
2.589389062E1,1.182540894E-2,2.528242493E-1,9.862840118E0,9.866087124E0
2.590392263E1,-1.945953369E-3,2.603086853E-1,9.738897858E0,9.742376295E0
2.591395363E1,3.577560425E-2,2.621049500E-1,9.800419922E0,9.803989471E0
2.592398563E1,5.822891235E-2,2.552192688E-1,9.892777863E0,9.896240767E0
2.593401763E1,1.002914429E-2,2.543211365E-1,9.796677704E0,9.799983360E0
2.594404863E1,8.532257080E-3,2.507286072E-1,9.715097351E0,9.718335978E0
2.595408063E1,2.679428101E-2,2.529739380E-1,9.825417938E0,9.828710567E0
2.596411262E1,1.092727661E-2,2.544708252E-1,9.859996033E0,9.863285283E0
2.597414363E1,-1.047821045E-2,2.441423035E-1,9.731862488E0,9.734930033E0
2.598417563E1,2.275268555E-2,2.463876343E-1,9.759405212E0,9.762541403E0
2.599420763E1,5.583389282E-2,2.303709412E-1,9.905800781E0,9.908636501E0
2.600423963E1,8.232879639E-3,2.513273621E-1,9.848020935E0,9.851230865E0
2.601427063E1,5.987548828E-3,2.550695801E-1,9.750124512E0,9.753462172E0
2.602430262E1,2.380050659E-2,2.456391907E-1,9.855056305E0,9.858145863E0
2.603433463E1,2.245330811E-2,2.390528870E-1,9.916428680E0,9.919335069E0
2.604436563E1,-1.796264648E-3,2.546205139E-1,9.774374084E0,9.777690094E0
2.605439763E1,5.089416504E-3,2.585124207E-1,9.755962372E0,9.759388115E0
2.606442963E1,4.445755005E-2,2.528242493E-1,9.865983582E0,9.869322601E0
2.607446163E1,2.245330811E-2,2.621049500E-1,9.832752686E0,9.836271068E0
2.608449263E1,7.634124756E-3,2.550695801E-1,9.709259491E0,9.712612349E0
2.609452462E1,4.251159668E-2,2.429447937E-1,9.812544708E0,9.815643792E0
2.610455663E1,2.529739380E-2,2.469863892E-1,9.896819458E0,9.899933213E0
2.611458763E1,5.688171387E-3,2.445913696E-1,9.784403229E0,9.787461562E0
2.612461963E1,1.167572021E-2,2.601589966E-1,9.766739960E0,9.770211281E0
2.613465163E1,3.682342529E-2,2.421963501E-1,9.906998291E0,9.910026749E0
2.614468263E1,1.242416382E-2,2.517764282E-1,9.875713348E0,9.878930097E0
2.615471462E1,4.490661621E-4,2.498304749E-1,9.769284668E0,9.772478621E0
2.616474662E1,3.203338623E-2,2.426454163E-1,9.811796265E0,9.814848388E0
2.617477863E1,3.981719971E-2,2.598596191E-1,9.921967163E0,9.925449351E0
2.618480963E1,4.041595459E-3,2.562670898E-1,9.805359650E0,9.808708733E0
2.619484163E1,5.688171387E-3,2.447410583E-1,9.731563110E0,9.734641807E0
2.620487304E1,3.442840576E-2,2.375559998E-1,9.848619690E0,9.851544446E0
2.621490404E1,2.799179077E-2,2.552192688E-1,9.861343231E0,9.864685030E0
2.622493604E1,4.191284180E-3,2.484832764E-1,9.743388519E0,9.746557410E0
2.623496804E1,3.427871704E-2,2.404000854E-1,9.791887665E0,9.794898227E0
2.624499904E1,4.236190796E-2,2.600093079E-1,9.911938019E0,9.915438198E0
2.625503104E1,4.041595459E-3,2.561174011E-1,9.838141479E0,9.841475511E0
2.626506304E1,9.131011963E-3,2.523751831E-1,9.738149414E0,9.741423439E0
2.627509504E1,4.550537109E-2,2.475851440E-1,9.860295410E0,9.863508236E0
2.628512604E1,3.158432007E-2,2.507286072E-1,9.892179108E0,9.895406505E0
2.629515804E1,2.245330811E-3,2.543211365E-1,9.754016418E0,9.757331632E0
2.630519004E1,2.005828857E-2,2.594105530E-1,9.750723267E0,9.754193990E0
2.631522104E1,3.562591553E-2,2.528242493E-1,9.870474243E0,9.873775929E0
2.632525304E1,1.047821045E-2,2.442919922E-1,9.830507355E0,9.833547845E0
2.633528504E1,1.047821045E-3,2.546205139E-1,9.723330231E0,9.726663533E0
2.634531704E1,3.817062378E-2,2.534230042E-1,9.815239105E0,9.818584364E0
2.635534804E1,3.562591553E-2,2.420466614E-1,9.917027435E0,9.920044806E0
2.636538004E1,-0.000000000E0,2.453398132E-1,9.776918793E0,9.779996559E0
2.637541204E1,1.661544800E-2,2.471360779E-1,9.730365601E0,9.733517711E0
2.638544304E1,3.891906738E-2,2.526745605E-1,9.851314087E0,9.854630808E0
2.639547504E1,8.981323242E-3,2.486329651E-1,9.846374359E0,9.849517097E0
2.640550704E1,4.490661621E-4,2.454895020E-1,9.706565094E0,9.709668955E0
2.641553904E1,3.562591553E-2,2.550695801E-1,9.767488403E0,9.770883246E0
2.642557004E1,3.532653809E-2,2.484832764E-1,9.850415955E0,9.853612859E0
2.643560204E1,-8.981323242E-4,2.433938599E-1,9.785600739E0,9.788627237E0
2.644563404E1,1.137634277E-2,2.420466614E-1,9.706415405E0,9.709439532E0
2.645566504E1,4.610412598E-2,2.541714478E-1,9.848919067E0,9.852306101E0
2.646569704E1,2.395019531E-2,2.501298523E-1,9.892478485E0,9.895669211E0
2.647572904E1,1.496887207E-3,2.450404358E-1,9.749675446E0,9.752754398E0
2.648576004E1,3.532653809E-2,2.591111755E-1,9.776170349E0,9.779667339E0
2.649579204E1,4.056564331E-2,2.507286072E-1,9.905202026E0,9.908457881E0
2.650582404E1,1.646575928E-3,2.582130432E-1,9.805209961E0,9.808609436E0
2.651585604E1,1.796264648E-3,2.579136658E-1,9.723479919E0,9.726900042E0
2.652588704E1,4.296066284E-2,2.447410583E-1,9.854906616E0,9.858038761E0
2.653591904E1,3.113525391E-2,2.424957275E-1,9.891879730E0,9.894900615E0
2.654595104E1,-1.122665405E-2,2.522254944E-1,9.761051788E0,9.764316451E0
2.655598204E1,2.230361938E-2,2.462379456E-1,9.757159882E0,9.760291980E0
2.656601404E1,4.041595459E-2,2.401007080E-1,9.882000275E0,9.884999303E0
2.657604604E1,1.122665405E-2,2.607577515E-1,9.831555176E0,9.835018954E0
2.658607804E1,-5.987548828E-4,2.589614868E-1,9.722731476E0,9.726179556E0
2.659610904E1,3.173400879E-2,2.558180237E-1,9.810449066E0,9.813835172E0
2.660614104E1,3.547622681E-2,2.459385681E-1,9.909992065E0,9.913106833E0
2.661617304E1,1.047821045E-3,2.541714478E-1,9.763446808E0,9.766754722E0
2.662620404E1,1.736389160E-2,2.435435486E-1,9.739795990E0,9.742855890E0
2.663623604E1,5.568420410E-2,2.546205139E-1,9.876312103E0,9.879750660E0
2.664626804E1,2.903961182E-2,2.439926147E-1,9.853110352E0,9.856173664E0
2.665629904E1,4.790039062E-3,2.502795410E-1,9.738149414E0,9.741366270E0
2.666633104E1,3.233276367E-2,2.454895020E-1,9.814340973E0,9.817463992E0
2.667636304E1,3.891906738E-2,2.390528870E-1,9.906100159E0,9.909060568E0
2.668639504E1,4.790039062E-3,2.505789185E-1,9.823022919E0,9.826219619E0
2.669642604E1,9.131011963E-3,2.492317200E-1,9.773026886E0,9.776208587E0
2.670645804E1,4.715194702E-2,2.484832764E-1,9.891580353E0,9.894813243E0
2.671649004E1,1.766326904E-2,2.435435486E-1,9.894274750E0,9.897287420E0
2.672652104E1,6.286926270E-3,2.451901245E-1,9.758956146E0,9.762037840E0
2.673655304E1,3.517684937E-2,2.553689575E-1,9.790690155E0,9.794083134E0
2.674658504E1,3.951782227E-2,2.507286072E-1,9.914333038E0,9.917581665E0
2.675661604E1,-1.796264648E-3,2.472857666E-1,9.824070740E0,9.827182677E0
2.676664804E1,-1.437011719E-2,2.493814087E-1,9.719438324E0,9.722647732E0
2.677668004E1,2.679428101E-2,2.520758057E-1,9.824370117E0,9.827640019E0
2.678671204E1,2.140548706E-2,2.454895020E-1,9.884994049E0,9.888065060E0
2.679674304E1,-1.287322998E-2,2.401007080E-1,9.770931244E0,9.773889269E0
2.680677504E1,3.143463135E-3,2.496807861E-1,9.780661011E0,9.783847923E0
2.681680704E1,1.886077881E-2,2.424957275E-1,9.908644867E0,9.911629685E0
2.682683804E1,-2.050735474E-2,2.447410583E-1,9.829160156E0,9.832228034E0
2.683687004E1,-9.280700684E-3,2.415975952E-1,9.720336456E0,9.723342859E0
2.684690204E1,1.047821045E-2,2.553689575E-1,9.788893890E0,9.792229914E0
2.685693404E1,1.631607056E-2,2.501298523E-1,9.869875488E0,9.873057951E0
2.686696504E1,-4.939727783E-3,2.549198914E-1,9.740245056E0,9.743581595E0
2.687699704E1,9.430389404E-3,2.553689575E-1,9.712552643E0,9.715913806E0
2.688702904E1,5.254074097E-2,2.523751831E-1,9.847122803E0,9.850496498E0
2.689706004E1,1.272354126E-2,2.556683350E-1,9.881700897E0,9.885015974E0
2.690709204E1,3.442840576E-3,2.438429260E-1,9.757159882E0,9.760206974E0
2.691712404E1,3.353027344E-2,2.386038208E-1,9.781559143E0,9.784526321E0
2.692715504E1,5.089416504E-2,2.492317200E-1,9.890083466E0,9.893354215E0
2.693718704E1,1.841171265E-2,2.329156494E-1,9.809101868E0,9.811884026E0
2.694721904E1,3.098556519E-2,2.501298523E-1,9.704918518E0,9.708190794E0
2.695725104E1,6.586303711E-2,2.598596191E-1,9.828112335E0,9.831767747E0
2.696728204E1,3.996688843E-2,2.568658447E-1,9.857151947E0,9.860579188E0
2.697731404E1,1.032852173E-2,2.625540161E-1,9.720186768E0,9.723737557E0
2.698734604E1,5.284011841E-2,2.546205139E-1,9.752968597E0,9.756434807E0
2.699737704E1,5.463638306E-2,2.498304749E-1,9.879006500E0,9.882316016E0
2.700740904E1,1.422042847E-2,2.501298523E-1,9.864935760E0,9.868116574E0
2.701744104E1,4.041595459E-3,2.498304749E-1,9.763596497E0,9.766793135E0
2.702747204E1,2.454895020E-2,2.406994629E-1,9.781110077E0,9.784102065E0
2.703750404E1,1.796264648E-2,2.353106689E-1,9.939780121E0,9.942581285E0
2.704753604E1,-1.032852173E-2,2.390528870E-1,9.746981049E0,9.749917565E0
2.705756804E1,-3.293151855E-3,2.409988403E-1,9.677076416E0,9.680077440E0
2.706759904E1,7.484436035E-3,2.466870117E-1,9.855954437E0,9.859043989E0
2.707763104E1,-1.975891113E-2,2.547702026E-1,9.831854553E0,9.835174743E0
2.708766304E1,-2.035766602E-2,2.591111755E-1,9.753717041E0,9.757179365E0
2.709769404E1,8.532257080E-3,2.477348328E-1,9.819580078E0,9.822708295E0
2.710772604E1,7.484436035E-4,2.275268555E-1,9.887838135E0,9.890455602E0
2.711775804E1,-1.002914429E-2,2.338137817E-1,9.836195526E0,9.838979210E0
2.712778904E1,4.790039062E-3,2.248324585E-1,9.760303345E0,9.762893729E0
2.713782104E1,2.844085693E-2,2.409988403E-1,9.804461517E0,9.807464248E0
2.714785304E1,3.966751099E-2,2.577639771E-1,9.830058289E0,9.833517262E0
2.715788504E1,2.275268555E-2,2.707868958E-1,9.768386536E0,9.772165509E0
2.716791604E1,5.433700562E-2,2.639012146E-1,9.819580078E0,9.823275893E0
2.717794804E1,6.077362061E-2,2.688409424E-1,9.859247589E0,9.863099508E0
2.718798004E1,3.233276367E-2,2.571652222E-1,9.855056305E0,9.858464086E0
2.719801142E1,2.948867798E-2,2.426454163E-1,9.833800507E0,9.836837845E0
2.720804342E1,3.906875610E-2,2.230361938E-1,9.871222687E0,9.873819365E0
2.721807542E1,2.215393066E-2,2.318678284E-1,9.859097900E0,9.861848959E0
2.722810742E1,2.694396973E-3,2.266287231E-1,9.723479919E0,9.726120994E0
2.723813842E1,2.140548706E-2,2.522254944E-1,9.732161865E0,9.735453275E0
2.724817042E1,2.903961182E-2,2.682421875E-1,9.947264557E0,9.950923039E0
2.725820242E1,1.257385254E-2,2.537223816E-1,9.786648560E0,9.789945004E0
2.726823342E1,1.092727661E-2,2.604583740E-1,9.637259216E0,9.640784365E0
2.727826542E1,3.502716064E-2,2.677931213E-1,9.872719574E0,9.876412904E0
2.728829742E1,2.454895020E-2,2.344125366E-1,9.920170898E0,9.922970450E0
2.729832942E1,-8.831634521E-3,2.341131592E-1,9.770332489E0,9.773140944E0
2.730836042E1,1.152603149E-2,2.429447937E-1,9.765392761E0,9.768421101E0
2.731839242E1,2.574645996E-2,2.264790344E-1,9.883646851E0,9.886274865E0
2.732842442E1,2.065704346E-2,2.420466614E-1,9.919123077E0,9.922097355E0
2.733845542E1,3.592529297E-3,2.465373230E-1,9.710606689E0,9.713736451E0
2.734848742E1,4.056564331E-2,2.752775574E-1,9.747579803E0,9.751550406E0
2.735851942E1,3.412902832E-2,2.758763123E-1,9.924811249E0,9.928703382E0
2.736855042E1,1.047821045E-2,2.498304749E-1,9.787546692E0,9.790740284E0
2.737858242E1,2.110610962E-2,2.513273621E-1,9.693691864E0,9.696972356E0
2.738861442E1,4.116439819E-2,2.409988403E-1,9.839338989E0,9.842376070E0
2.739864642E1,1.601669312E-2,2.450404358E-1,9.862540741E0,9.865597357E0
2.740867742E1,-3.742218018E-3,2.448907471E-1,9.774074707E0,9.777142827E0
2.741870942E1,3.772155762E-2,2.351609802E-1,9.792037354E0,9.794933340E0
2.742874142E1,4.550537109E-2,2.333647156E-1,9.874366150E0,9.877228189E0
2.743877242E1,1.212478638E-2,2.513273621E-1,9.834548950E0,9.837767303E0
2.744880442E1,2.365081787E-2,2.368075562E-1,9.764943695E0,9.767843290E0
2.745883642E1,2.080673218E-2,2.351609802E-1,9.819729767E0,9.822567195E0
2.746886742E1,9.729766846E-3,2.559677124E-1,9.849218445E0,9.852548813E0
2.747889942E1,-1.152603149E-2,2.577639771E-1,9.825417938E0,9.828805257E0
2.748893142E1,-2.395019531E-3,2.264790344E-1,9.765392761E0,9.768018953E0
2.749896342E1,1.182540894E-2,2.278262329E-1,9.863738251E0,9.866376078E0
2.750899442E1,-7.484436035E-3,2.284249878E-1,9.833800507E0,9.836455988E0
2.751902642E1,3.442840576E-3,2.308200073E-1,9.772128754E0,9.774854992E0
2.752905842E1,9.071136475E-2,2.636018372E-1,9.787846069E0,9.791815213E0
2.753908942E1,-1.056802368E-1,2.686912537E-1,9.504185944E0,9.508570542E0
2.754912142E1,5.089416504E-2,2.447410583E-1,9.905501404E0,9.908655129E0
2.755915342E1,5.418731689E-2,2.529739380E-1,9.785600739E0,9.789020068E0
2.756918542E1,1.332229614E-2,2.501298523E-1,9.798174591E0,9.801375809E0
2.757921642E1,1.422042847E-2,2.151026917E-1,9.854457550E0,9.856815155E0
2.758924842E1,-2.529739380E-2,1.266366577E-1,9.590855713E0,9.591725085E0
2.759928042E1,-6.077362061E-2,4.430786133E-1,9.366172943E0,9.376844229E0
2.760931142E1,-2.335144043E-2,1.345701599E-1,1.001941452E1,1.002034539E1
2.761934342E1,-5.119354248E-2,3.029699707E-1,9.969119110E0,9.973853188E0
2.762937542E1,2.028282166E-1,2.188449097E-1,9.653275909E0,9.657886320E0
2.763940742E1,-1.369651794E-1,1.029858398E-1,9.908345490E0,9.909827238E0
2.764943842E1,1.598675537E-1,1.091230774E-1,1.019664597E1,1.019848295E1
2.765947042E1,5.505551147E-1,1.438508606E-1,1.088356750E1,1.089843317E1
2.766950242E1,9.148974609E-1,-1.710493011E0,1.105630829E1,1.122518493E1
2.767953342E1,-2.019749908E0,-5.966742096E0,9.332642670E0,1.125964565E1
2.768956542E1,-3.206781464E0,-5.633385315E0,8.969198456E0,1.106639049E1
2.769959742E1,5.840853882E-1,-4.029620361E0,1.101948486E1,1.174768244E1
2.770962842E1,7.343728638E0,3.558100891E-1,3.091715744E1,3.177935769E1
2.771966042E1,7.851323090E0,-1.727258148E0,1.183259399E1,1.430513808E1
2.772969242E1,1.562780182E1,-4.442761230E-1,6.283184052E0,1.684945022E1
2.773972442E1,1.631412460E1,1.299747162E0,-2.851570129E-1,1.636830226E1
2.774975542E1,-2.085523132E1,9.182055817E0,1.073762100E1,2.519022285E1
2.775978742E1,-3.976331177E0,8.687035217E0,1.781161057E1,2.021210680E1
2.776981942E1,9.256002045E0,6.189628601E-1,1.154459290E1,1.480993970E1
2.777985042E1,1.004995102E1,7.873626709E-2,1.057610687E1,1.458978243E1
2.778988242E1,1.319925201E1,-1.964814148E0,1.199051559E1,1.794026791E1
2.779991442E1,1.092997101E1,-2.158361664E0,1.410980850E1,1.797802790E1
2.780994642E1,8.679550781E0,9.702822876E-1,1.989482849E1,2.172740781E1
2.781997742E1,7.288493500E0,2.138003998E0,2.225018051E1,2.351092791E1
2.783000942E1,8.757987671E0,9.267228699E-1,1.948632797E1,2.138406278E1
2.784004142E1,9.441316681E0,5.031037903E-1,1.493519211E1,1.767629875E1
2.785007242E1,8.916807404E0,4.468208313E-1,1.116064133E1,1.429227127E1
2.786010442E1,7.881709900E0,2.013313293E-1,1.062625259E1,1.323174703E1
2.787013642E1,5.877377930E0,-4.879852295E-1,1.197225357E1,1.334603149E1
2.788016742E1,4.321513367E0,-1.114133148E0,1.423449921E1,1.491769882E1
2.789019942E1,3.919299774E0,-9.337582397E-1,1.582973190E1,1.633441849E1
2.790023142E1,3.786226501E0,-2.076182556E-1,1.607043137E1,1.651173464E1
2.791026342E1,3.370540924E0,-4.894821167E-2,1.590562408E1,1.625889970E1
2.792029442E1,2.629581757E0,4.272116089E-1,1.378423553E1,1.403931477E1
2.793032642E1,2.839894409E0,5.490582275E-1,1.249691254E1,1.282728686E1
2.794035842E1,2.782114563E0,1.217268677E0,1.251277954E1,1.287600700E1
2.795038942E1,3.078498230E0,1.080602875E0,1.298789154E1,1.339142190E1
2.796042142E1,3.582649841E0,6.924600220E-1,1.297576675E1,1.347907280E1
2.797045342E1,3.755390625E0,3.709286499E-1,1.375774063E1,1.426590250E1
